Accession,Host,Collection_Date
ALQ76242,Hominidae,2012-11-18
ALQ76254,Hominidae,2013-02-13
ALQ76266,Hominidae,2013-08-29
ALQ76278,Hominidae,2013-02-05
ALQ76290,Hominidae,2013-02-28
ALQ76302,Hominidae,2013-02-18
ALQ76314,Hominidae,2013-01-21
ALQ76326,Hominidae,2012-08-29
ALQ76338,Hominidae,2013-04-14
ALQ76350,Hominidae,2013-04-04
ALQ76362,Hominidae,2013-02-07
ALQ76374,Hominidae,2012-11-27
ALQ76386,Hominidae,2012-11-19
ALQ76398,Hominidae,2013-02-20
ALQ76410,Hominidae,2013-01-17
ALQ76422,Hominidae,2013-03-13
ALQ76434,Hominidae,2013-02-15
ALQ76446,Hominidae,2013-02-14
ALQ76458,Hominidae,2013-01-13
ALQ76470,Hominidae,2013-01-28
ALQ76482,Hominidae,2013-01-21
ALQ76494,Hominidae,2012-07-10
ALQ76506,Hominidae,2013-01-16
ALQ76518,Hominidae,2013-02-11
ALQ76530,Hominidae,2013-03-13
ALQ76542,Hominidae,2013-02-18
ALQ76554,Hominidae,2013-03-25
ALQ76566,Hominidae,2013-02-11
ALQ76578,Hominidae,2012-12-23
ALQ76590,Hominidae,2013-03-22
ALQ76602,Hominidae,2013-02-25
ALQ76614,Hominidae,2013-01-17
ALQ76626,Hominidae,2012-12-05
ALQ76638,Hominidae,2012-12-05
ALQ76650,Hominidae,2013-02-19
ALQ76662,Hominidae,2013-02-08
ALQ76674,Hominidae,2013-02-26
ALQ76686,Hominidae,2012-05-30
ALQ76698,Hominidae,2013-03-20
ALQ76710,Hominidae,2013-03-18
ALQ76722,Hominidae,2013-02-28
ALQ76734,Hominidae,2012-11-26
ALQ76746,Hominidae,2013-02-18
ALQ76758,Hominidae,2013-01-27
ALQ76770,Hominidae,2013-03-20
ALQ76782,Hominidae,2013-01-22
ALQ76794,Hominidae,2013-01-06
ALQ76806,Hominidae,2013-02-01
ALQ76818,Hominidae,2012-10-03
ALQ76830,Hominidae,2013-01-28
ALQ76842,Hominidae,2013-02-10
ALQ76854,Hominidae,2013-02-14
ALQ76866,Hominidae,2013-01-28
ALQ76878,Hominidae,2013-02-17
ALQ76890,Hominidae,2013-03-18
ALQ76902,Hominidae,2012-12-17
ALQ76914,Hominidae,2013-02-24
ALQ76926,Hominidae,2013-01-14
ALQ76938,Hominidae,2013-03-04
ALQ76950,Hominidae,2012-12-10
ALQ76962,Hominidae,2013-02-06
ALQ76974,Hominidae,2013-02-10
ALQ76986,Hominidae,2013-01-14
ALQ76998,Hominidae,2013-03-29
ALQ77010,Hominidae,2012-11-21
ALQ77022,Hominidae,2013-02-12
ALQ77034,Hominidae,2013-03-10
ALQ77046,Hominidae,2011
ALQ77058,Hominidae,2011
ALQ77070,Hominidae,2011
ALQ77082,Hominidae,2011
ALQ77094,Hominidae,2011
ALQ77106,Hominidae,2011
ALQ77118,Hominidae,2011
ALQ77130,Hominidae,2011
ALQ77142,Hominidae,2011
ALQ77154,Hominidae,2011
ALQ77166,Hominidae,2011
ALQ77178,Hominidae,2011
ALQ77190,Hominidae,2011
ALQ77202,Hominidae,2011
ALQ77214,Hominidae,2011
ALQ77226,Hominidae,2003
ALQ77238,Hominidae,2011
ALQ77250,Hominidae,2011
ALQ77262,Hominidae,2011
ALQ77274,Hominidae,2011
ALQ77286,Hominidae,2011
ALQ77298,Hominidae,2011
ALQ77310,Hominidae,2011
ALQ77322,Hominidae,2011
ALQ77334,Hominidae,2003
ALQ77346,Hominidae,2011
ALQ77357,Hominidae,2011
ALQ77369,Hominidae,2011
ALQ77381,Hominidae,2011
ALQ77393,Hominidae,2003
ALQ77405,Hominidae,2011
ALQ77417,Hominidae,2011
ALQ77429,Hominidae,2011
ALQ77441,Hominidae,2011
ALQ77453,Hominidae,2011
ALQ77465,Hominidae,2011
ALQ77477,Hominidae,2011
ALQ77489,Hominidae,2011
ALQ77501,Hominidae,2011
ALQ77513,Hominidae,2011
ALQ77525,Hominidae,2011
ALQ77537,Hominidae,2011
ALQ77549,Hominidae,2011
ALQ77561,Hominidae,2011
ALQ77573,Hominidae,2011
ALQ77585,Hominidae,2011
ALQ77597,Hominidae,2011
ALQ77609,Hominidae,2003
ALQ77621,Hominidae,2011
ALQ77633,Hominidae,2011
ALQ77646,Hominidae,2003
ALQ10868,Hominidae,2005
ALQ10879,Hominidae,2005
ALQ10890,Hominidae,2009
ALQ10901,Hominidae,2009
ALQ10912,Hominidae,2009
ALQ10923,Hominidae,2009
ALQ10934,Hominidae,2010
ALQ10945,Hominidae,2010
ALQ10956,Hominidae,2012
ALQ10967,Hominidae,2012
ALQ10978,Hominidae,2013
ALQ10989,Hominidae,2013
ALQ11000,Hominidae,2013
ALQ11011,Hominidae,2013
ALQ11022,Hominidae,2013
BAT21402,Hominidae,2013
BAT21413,Hominidae,2013
BAT21424,Hominidae,2013
BAT21435,Hominidae,2013
BAT21446,Hominidae,2013
BAT21457,Hominidae,2013
BAT21468,Hominidae,2013
BAT21479,Hominidae,2013
BAT21490,Hominidae,2013
ALJ03216,Hominidae,2014
AKZ32363,Hominidae,1999
AKZ32364,Hominidae,2001
AKZ32365,Hominidae,2002
AKZ32366,Hominidae,1999
BAS18962,Hominidae,2013-04
BAS18973,Hominidae,2013-02
BAS18984,Hominidae,2013-03
AKS48894,Hominidae,2012-08
AKK52412,Hominidae,2010-10-02
AKK52424,Hominidae,2010-10-25
AKK52436,Hominidae,2010-11-16
AKK52448,Hominidae,2010-11-18
AKK52460,Hominidae,2010-11-22
AKK52472,Hominidae,2010-12-20
AKK52484,Hominidae,2011-11-12
AKK52496,Hominidae,2011-12-07
BAR79688,Hominidae,2012
AKE33216,Suidae,1975-06-17
AKD33379,Hominidae,1999-01-29
AKD33380,Hominidae,1998-08-06
AKD33381,Hominidae,1999-02-17
AKD33382,Hominidae,2007-08-21
AKD33383,Hominidae,2007-05-08
AKD33384,Hominidae,2010-01-09
AKD33385,Hominidae,2009-02-27
AKD33386,Hominidae,2009-02-12
AKD33387,Hominidae,2007-02-10
AKD33388,Hominidae,2006-12-14
AKD33389,Hominidae,2006-09-30
AKD33390,Hominidae,2006-07-19
AKD33391,Hominidae,2006-07-15
AKD33392,Hominidae,2008-12-08
AKD33393,Hominidae,1988-11-01
AKD33394,Hominidae,1988-10-28
AKD33395,Hominidae,2003-09-02
AKD33396,Hominidae,2010-02-16
AKD33397,Hominidae,2010-02-25
AKD33398,Hominidae,2011-05-12
AKD33399,Hominidae,2009-08-20
AKD33400,Hominidae,2009-02-23
AKD33401,Hominidae,2008-10-10
AKD33402,Hominidae,2009-04-14
AKD33403,Hominidae,2009-03
AKD33404,Hominidae,2009-03
AKD33405,Hominidae,2009-03
AKD33406,Hominidae,2008-10-23
AKD33407,Hominidae,2008-01-02
AKA40104,Hominidae,2010-01-30
AKA40117,Hominidae,1999-12-05
AKA40153,Hominidae,2009
AKA40178,Hominidae,2010-07
AKA40190,Hominidae,1985
AKA40214,Hominidae,2002
AKA40310,Hominidae,2009-01-19
AKA40335,Hominidae,2012-04-11
AKA40347,Hominidae,2010-08-10
AKA40371,Hominidae,2010-02-08
AKA40400,Hominidae,2010-07-14
AKA40401,Hominidae,2010-07-14
AKA40424,Hominidae,2004-06-01
AKA40463,Hominidae,2009
AKA40499,Hominidae,2010-08
AKA40523,Hominidae,2006
AKA40582,Hominidae,2008
AKA40632,Hominidae,2004-08-17
AKA40683,Hominidae,2009
AKA40695,Hominidae,2006
AKA40709,Suidae,2009
AKA40758,Hominidae,2010
AKA40805,Hominidae,2011
AKA40821,Hominidae,2010
AKA40862,Hominidae,2010-11
AKA40874,Hominidae,2012-06-01
AKA40886,Hominidae,2000-06-12
AKA40935,Hominidae,2010-10
AKA40960,Hominidae,2012-11-05
AKA40972,Hominidae,2012-05-17
BAQ95507,Suidae,2014-02-05
AJG05470,Hominidae,2007-09-24
AJG05473,Hominidae,2007-10-31
AJG05474,Hominidae,2007-11-02
AJG05477,Hominidae,2007-11-11
AJE76464,Hominidae,2013
AJE76475,Hominidae,2013
AJE76486,Hominidae,2013
BAQ20674,Hominidae,2011
BAQ20685,Hominidae,2011
BAQ20696,Hominidae,2011
BAQ20707,Hominidae,2011
BAQ20718,Hominidae,2011
BAQ20729,Hominidae,2011
AJC00585,Hominidae,2010
AJC00586,Hominidae,2010
AJC00587,Hominidae,2010
AJC00588,Hominidae,2010
AJC00589,Hominidae,2010
AJC00590,Hominidae,2010
AJC00591,Hominidae,2010
AJC00592,Hominidae,2010
AJC00593,Hominidae,2010
AJC00594,Hominidae,2011
AJC00595,Hominidae,2010
AJC00596,Hominidae,2011
AJC00597,Hominidae,2011
AJC00598,Hominidae,2011
AJC00599,Hominidae,2010
AJC00600,Hominidae,2010
AJC00601,Hominidae,2011
AJC00602,Hominidae,2011
AJC00603,Hominidae,2011
AJC00604,Hominidae,2011
AJC00605,Hominidae,2010
AJC00606,Hominidae,2011
AJC00607,Hominidae,2011
AJC00608,Hominidae,2010
AJC00609,Hominidae,2010
AJC00610,Hominidae,2010
AJC00611,Hominidae,2011
AJC00612,Hominidae,2011
AJC00613,Hominidae,2011
AIY56475,Suidae,2012
AIU97780,Hominidae,2006
AIU97783,Hominidae,2010
AIU97784,Hominidae,2008
AIL83358,Hominidae,2012
AIL83359,Hominidae,2012
AIL83360,Hominidae,2012
AIL83361,Hominidae,2012
AIL83362,Hominidae,2012
AIL83363,Hominidae,2012
AIL83364,Hominidae,2012
AIL83365,Hominidae,2012
AIL83366,Hominidae,2012
AIL83367,Hominidae,2012
AIL83369,Hominidae,2012
AIL83370,Hominidae,2012
AIL83371,Hominidae,2012
AIL83372,Hominidae,2012
AIL83374,Hominidae,2012
AIL83375,Hominidae,2012
AIL83377,Hominidae,2012
AIL83378,Hominidae,2012
AIL83379,Hominidae,2012
AIL83380,Hominidae,2012
AIL83381,Hominidae,2012
AIL83382,Hominidae,2012
AIL83383,Hominidae,2012
AIL83384,Hominidae,2012
AIL83386,Hominidae,2012
AIL83387,Hominidae,2012
AIL83388,Hominidae,2012
AIL83389,Hominidae,2012
AIL83390,Hominidae,2012
AIL83391,Hominidae,2012
AIL83393,Hominidae,2012
AIL83395,Hominidae,2012
AIL83398,Hominidae,2012
AIL83399,Hominidae,2012
AIL83401,Hominidae,2012
AIL83402,Hominidae,2012
AIL83403,Hominidae,2012
AIL83405,Hominidae,2012
AIL83406,Hominidae,2012
AIL83407,Hominidae,2012
AIL83408,Hominidae,2012
AIL83409,Hominidae,2012
AIL83410,Hominidae,2012
AIL83412,Hominidae,2012
AIL83414,Hominidae,2012
AIL83415,Hominidae,2012
AIL83417,Hominidae,2012
AIL83418,Hominidae,2012
AIL83419,Hominidae,2012
AIL83420,Hominidae,2012
AIL83421,Hominidae,2012
AIL83423,Hominidae,2012
AIL83424,Hominidae,2012
AIL83425,Hominidae,2012
AIL83429,Hominidae,2012
AIL83430,Hominidae,2012
AIL83431,Hominidae,2012
AIL83432,Hominidae,2012
AIL83433,Hominidae,2012
AIL83434,Hominidae,2012
AIL83435,Hominidae,2012
AIL83436,Hominidae,2012
AIL83437,Hominidae,2012
AIL83438,Hominidae,2012
AIL83439,Hominidae,2012
AIL83440,Hominidae,2012
AIL83442,Hominidae,2012
AIL83443,Hominidae,2012
AIL83444,Hominidae,2012
AIL83445,Hominidae,2012
AIL83447,Hominidae,2012
AIL83448,Hominidae,2012
AIL83449,Hominidae,2012
AIL83450,Hominidae,2012
AIL83451,Hominidae,2012
AIL83452,Hominidae,2012
AIL83453,Hominidae,2012
AIL83454,Hominidae,2012
AIL83455,Hominidae,2012
AIL83456,Hominidae,2012
AIL83457,Hominidae,2012
AIL83458,Hominidae,2012
AIL83459,Hominidae,2012
AIL83462,Hominidae,2012
AIS93079,Hominidae,2006
AIS93082,Hominidae,2008
AIS93083,Hominidae,2009
AIS93084,Hominidae,2010
AIS93086,Hominidae,2011
AIS93087,Hominidae,2011
AIN40977,Hominidae,2009-11
AIN40978,Hominidae,2009-12
AIN40979,Hominidae,2010-05
AIN40980,Hominidae,2010-07
AIN40981,Hominidae,2010-07
AIN40982,Hominidae,2011-06
AIN40999,Hominidae,2010-05-11
AIN41081,Hominidae,2010-07-31
AIN41082,Hominidae,2010-09-08
CDH93505,Hominidae,2009-12-30
AIF34740,Hominidae,2010-04-22
AIF34751,Hominidae,2010-02-27
AIF34762,Hominidae,2008-09-25
AIF34773,Hominidae,2008-10-29
AIF34784,Hominidae,2009-01-28
AIE90119,Hominidae,2008
AIE90130,Hominidae,2008
AIC83487,Hominidae,2013-03-14
AIC83498,Hominidae,2013-02-27
AHZ90989,Hominidae,2009
AHZ91001,Hominidae,2003
AHZ91013,Hominidae,2011-07-15
AHZ91025,Hominidae,2003
AHZ91037,Hominidae,2008
AHZ91061,Hominidae,2011
AHZ91073,Hominidae,2004
AHZ91096,Hominidae,2006-05-16
AHZ91119,Hominidae,2009
AHZ91145,Hominidae,2008-08-22
AHZ91157,Hominidae,2009-05-04
AHZ91169,Hominidae,2002-05-15
AHZ91181,Hominidae,2002-05-22
AHZ91193,Hominidae,2011-04-11
AHZ91222,Hominidae,2010-06-15
AHZ91235,Hominidae,2009-05-07
AHZ91280,Hominidae,2007-05-16
AHZ91292,Hominidae,2009
AHZ91304,Hominidae,2009-05-08
AHZ91316,Hominidae,2004-06-08
AHZ91342,Hominidae,2008-08-26
AHZ91353,Hominidae,2008
AHZ91373,Hominidae,2006-05-24
AHZ91385,Hominidae,2005-09-25
AHZ91397,Hominidae,2005-05-18
AHZ91410,Hominidae,2005-06-05
AHZ91423,Hominidae,2010-10-15
AHZ91435,Hominidae,2009-09-22
AHZ91447,Hominidae,2007-05-08
AHZ91459,Hominidae,2009-05-10
AHZ91471,Hominidae,2004-06-05
AHZ91483,Hominidae,2001-10-23
AHZ91495,Hominidae,2003-04-12
AHZ91519,Hominidae,2011
AHZ91531,Hominidae,2011
AHZ91543,Hominidae,2004-06-02
AHZ91579,Hominidae,2009-04-15
AHZ91591,Hominidae,2012
AHZ91603,Hominidae,2003-06-20
AHZ91615,Hominidae,2008
AHZ91627,Hominidae,2007-09-09
AHZ91676,Hominidae,2011
AHZ91700,Hominidae,2009-06-08
AHZ91712,Hominidae,2006-04-30
AHZ91724,Hominidae,2012
AHZ91736,Hominidae,2012
AHZ91760,Hominidae,2003-05-05
AHZ91772,Hominidae,2002-06-23
AHZ91795,Hominidae,2010
AHZ91823,Hominidae,2006-05-25
AHZ91835,Hominidae,2011-07-12
AHZ91847,Hominidae,2004-06-14
AHZ91860,Hominidae,2005
AHZ91884,Hominidae,2004-06-08
AHZ91935,Hominidae,2004-05-27
AHZ91947,Hominidae,2004-06-05
AHZ91967,Hominidae,2010-07-30
AHZ91981,Hominidae,2010
AHZ91993,Hominidae,2008
AHZ92005,Hominidae,2011
AHZ92017,Hominidae,2009-05-11
AHZ92029,Hominidae,2009-08-06
AHZ92047,Hominidae,2003-04-30
AHZ92059,Hominidae,2004-06-07
AHZ92072,Hominidae,2009-06-03
AHZ92073,Hominidae,2009-06-03
AHZ92085,Hominidae,2007-05-13
AHZ92129,Hominidae,2003-05-28
BAO79705,Hominidae,2012
AHZ32306,Hominidae,2009
AHZ32318,Hominidae,2009
AHZ32331,Hominidae,2003
AHZ32343,Hominidae,2010-09
AHZ32355,Hominidae,2010-10-15
AHZ32367,Hominidae,2011-01-14
AHZ32391,Hominidae,2007
AHZ32416,Hominidae,1999-12-07
AHZ32428,Hominidae,2000-10-11
AHZ32440,Hominidae,2003
AHZ32452,Hominidae,2009-08-07
AHZ32464,Hominidae,2000-02-14
AHZ32476,Hominidae,2010
AHZ32488,Hominidae,2010-08-20
AHZ32500,Hominidae,2009
AHZ32512,Hominidae,2009
AHZ32524,Hominidae,2008-10-24
AHZ32536,Hominidae,2006-04-12
AHZ32560,Hominidae,2002
AHZ32572,Hominidae,2005
AHZ32584,Hominidae,2000-05-04
AHZ32596,Hominidae,2009-01-01
AHZ32608,Hominidae,2009-09-16
AHZ32644,Hominidae,2010
AHZ32656,Hominidae,2009-11-21
AHZ32667,Hominidae,2009-07-18
AHZ32679,Hominidae,2008
AHZ32715,Hominidae,2010-09-15
AHZ32731,Hominidae,2009
AHZ32744,Hominidae,2003
AHZ32756,Hominidae,2005
AHZ32768,Hominidae,2008-07-07
AHZ32780,Hominidae,2005
AHZ32792,Hominidae,2010-09-22
AHZ32804,Hominidae,2011-09-24
AHZ32816,Hominidae,2009
AHZ32828,Hominidae,2009-02-19
AHZ32868,Hominidae,2005
AHZ32892,Hominidae,2008-12-29
AHZ32904,Hominidae,2006
AHZ32916,Hominidae,2011-04-21
AHZ32928,Hominidae,2008-07-23
AHZ32952,Hominidae,2011-06-27
AHZ32964,Hominidae,2010-06
AHZ32976,Hominidae,2006-05-16
AHZ32988,Hominidae,2010-11
AHZ33000,Hominidae,2008
AHZ33012,Hominidae,2012-06-14
AHZ33024,Hominidae,2000-02-11
AHZ33036,Hominidae,2007-09-09
AHZ33048,Hominidae,2009
AHZ33060,Hominidae,1999
AHZ33073,Hominidae,2009-06-02
AHZ33086,Hominidae,2008
AHZ33098,Hominidae,2010-01-11
AHZ33110,Hominidae,2009-10-19
AHZ33122,Hominidae,2006
AHZ33146,Hominidae,2003-09-26
AHZ33158,Hominidae,2009
AHZ33170,Hominidae,2011-03-26
AHZ33182,Hominidae,2012-05-25
AHZ33194,Suidae,2007
AHZ33206,Hominidae,2008-12-23
AHZ33218,Hominidae,2010-01-21
AHZ33230,Hominidae,2007-02-20
AHZ33242,Hominidae,2003-04-17
AHZ33254,Hominidae,2002-08-12
AHZ33273,Hominidae,2010-12-20
AHZ33287,Hominidae,2010-06-26
AHZ33299,Hominidae,2007-10-18
AHZ33316,Suidae,2008-03
AHZ33329,Hominidae,2002-02-17
AHZ33341,Hominidae,2002-02-14
AHZ33353,Hominidae,2003
AHZ33365,Hominidae,2008-10-19
AHZ33377,Hominidae,2003-08-05
AHZ33401,Hominidae,2004-03-24
AHZ33425,Hominidae,2011-06-27
AHZ33437,Hominidae,2010-12
AHZ33461,Hominidae,2009-01-02
AHZ33473,Hominidae,2010-10-18
AHZ33485,Hominidae,2009-07-20
AHZ33509,Hominidae,2008-06-18
AHZ33521,Hominidae,2003
AHZ33533,Hominidae,2000-04-04
AHZ33545,Hominidae,2007
AHZ33557,Hominidae,2007
AHW80455,Suidae,1975-06-17
BAO74132,Hominidae,2010-03
BAO74143,Hominidae,2010-03
BAO74154,Hominidae,2010-04
AHV79990,Hominidae,2002-08
AHV80002,Hominidae,2005-07
AHV80014,Hominidae,1999-09
AHV80026,Hominidae,2004-07
AHV80039,Hominidae,2003-06
AHV80040,Hominidae,2003-06
AHV80052,Hominidae,2005-02
AHV80064,Hominidae,2006-09
AHV80077,Hominidae,2005-08
AHV80089,Hominidae,2002-10
AHV80101,Hominidae,2006-08
AHV80113,Hominidae,1999-07
AHV80126,Hominidae,2000-08
AHV80138,Hominidae,2004-08
AHV80149,Hominidae,2005-07
AHV80161,Hominidae,2000-08
AHV80173,Hominidae,2000-08
AHV80185,Hominidae,2004-09
AHV80197,Hominidae,2003-09
AHV80209,Hominidae,2003-03
AHV80221,Hominidae,2005-09
AHV80235,Hominidae,2005-07
AHV80248,Hominidae,2003-08
AHV80260,Hominidae,2006-08
AHV80272,Hominidae,2003-09
AHV80285,Hominidae,2005-07
AHV80297,Hominidae,2003-04
AHV80320,Hominidae,2005-07
AHV80332,Hominidae,2000-08
AHV80344,Hominidae,2006-08
AHV80363,Hominidae,1999-09
AHV80364,Hominidae,1999-09
AHV80377,Hominidae,2005-09
AHV80390,Hominidae,2006-08
AHV80402,Hominidae,2002-08
AHV80414,Hominidae,2007-08
AHV80427,Hominidae,2000-07
AHV80439,Hominidae,2004-09
AHV80451,Hominidae,2003-10
AHV80463,Hominidae,2007-07
AHV80479,Hominidae,2007-07
AHV80492,Hominidae,2005-07
AHV80504,Hominidae,2004-03
AHV80516,Hominidae,2007-10
AHV80528,Hominidae,2007-08
AHV80542,Hominidae,1999-09
AHV80556,Hominidae,2002-09
AHV80568,Hominidae,1998-08
AHV80581,Hominidae,2000-06
AHV80601,Hominidae,2002-09
AHV80615,Hominidae,2004-08
AHV80627,Hominidae,2007-09
AHV80639,Hominidae,2003-10
AHV80655,Hominidae,1999-07
AHV80656,Hominidae,1999-07
AHV80668,Hominidae,2000-07
AHV80680,Hominidae,2006-09
AHV80693,Hominidae,1998-08
AHV80705,Hominidae,2005-07
AHN14988,Hominidae,1998
AHN15002,Hominidae,2002-10
AHN15014,Hominidae,1997
AHN15026,Hominidae,1998
AHN15038,Hominidae,1998
AHN15050,Hominidae,1998
AHN15062,Hominidae,1998
AHN15078,Hominidae,2002-08
AHN15093,Hominidae,1998-09
AHN15105,Hominidae,1999
AHN15118,Hominidae,2002-08
AHN15133,Hominidae,1998
AHN15149,Hominidae,1998
AHN15166,Hominidae,1998-08
AHN15178,Hominidae,1999-07
AHN15190,Hominidae,1998
AHN15202,Hominidae,2002-10
AHN15215,Hominidae,1998-11
AHN15227,Hominidae,1998
AHN15239,Hominidae,1999-07
AHN15257,Hominidae,1998-08
AHN15258,Hominidae,1998-08
AHN15272,Hominidae,1999-07
AHN15284,Hominidae,2005-07
AHN15296,Hominidae,1998
AHN15308,Hominidae,1999-07
AHN15320,Hominidae,2000-07
AHN15332,Hominidae,2000-06
AHN15344,Hominidae,1999-11
AHN15356,Hominidae,1999-07
AHN15368,Hominidae,1998
AHN15380,Hominidae,1998-08
AHN08991,Hominidae,2009-08
AHN09003,Hominidae,2007-06
AHN09015,Hominidae,2008-09
AHN09027,Hominidae,2008-07
AHN09039,Hominidae,2009-10
AHN09051,Hominidae,2006-11
AHN09063,Hominidae,2008-07
AHN09076,Hominidae,2006-09
AHN09088,Hominidae,2008-10
AHN09100,Hominidae,2009-06
AHN09112,Hominidae,2009-07
AHN09126,Hominidae,2008-10
AHN09138,Hominidae,2008-09
AHN09150,Hominidae,2009-08
AHN09173,Hominidae,2009-08
AHN09185,Hominidae,2008-10
AHN09197,Hominidae,2008-09
AHN09209,Hominidae,2007-08
AHN09221,Hominidae,2008-10
AHN09233,Hominidae,2009-08
AHN09256,Hominidae,2009-08
AHN09268,Hominidae,2008-09
AHN09280,Hominidae,2009-08
AHN09292,Hominidae,2009-06
AHN09304,Hominidae,2006-11
AHN09316,Hominidae,2009-07
AHN09328,Hominidae,2008-09
AHN09340,Hominidae,2007-09
AHN09352,Hominidae,2009-07
AHN09371,Hominidae,2009-08
AHN09385,Hominidae,2009-06
AHN09398,Hominidae,2009-09
AHN09411,Hominidae,2009-06
AHL44736,Hominidae,2012
AHI87869,Hominidae,2012-04-16
AHC95165,Hominidae,2011
AHC95166,Hominidae,2011
AHC95167,Hominidae,2011
AHC95168,Hominidae,2011
AHC95169,Hominidae,2011
AHC95170,Hominidae,2011
AHC95171,Hominidae,2011
AHC95172,Hominidae,2011
AHC95173,Hominidae,2011
AHC95174,Hominidae,2011
AHC95175,Hominidae,2011
AHC95176,Hominidae,2011
AHC00280,Hominidae,2010-11-26
AHC00281,Hominidae,2010-11-19
AGV55345,Hominidae,2010-03-05
AGV55356,Hominidae,2010-03-01
AGV55367,Hominidae,2010-03-01
AGV41078,Hominidae,2010-01-20
AGV31510,Hominidae,2008-10-19
AGV31523,Hominidae,2010-07-22
AGV31535,Hominidae,2007-04-27
AGV31547,Hominidae,2009-05-18
AGV31559,Hominidae,2009-04-13
AGV31571,Hominidae,2009
AGV31583,Hominidae,2009
AGV31595,Hominidae,2010-08-05
AGV31607,Hominidae,2009-06-22
AGV31631,Hominidae,2009
AGV31643,Hominidae,2010-07-19
AGV31655,Hominidae,2004-06-01
AGV31667,Hominidae,2010-07-25
AGV31679,Hominidae,2010-07-12
AGV31691,Hominidae,2010-06-16
AGV31703,Hominidae,2010-08-10
AGV31715,Hominidae,2009-06-09
AGV31727,Hominidae,2009-06-19
AGV31739,Hominidae,2009-09-08
AGQ56942,Hominidae,2009-02-27
AGQ56943,Hominidae,2004-02-28
AGQ56944,Hominidae,1999-03-28
AGO59823,Hominidae,2010-05-15
AGJ43302,Hominidae,2010-02-16
AGJ72856,Hominidae,1974
AGH16221,Hominidae,2007-09-22
AGH16251,Hominidae,2007-10-01
AGH16262,Hominidae,2007-10-10
AGH16275,Hominidae,2007-10-17
AGH16283,Hominidae,2007-10-29
AGH16313,Hominidae,2007-11-06
AGH16333,Hominidae,2007-11-27
AGH16344,Hominidae,2007-12-02
AGE89683,Hominidae,2006
BAM98925,Hominidae,2011-11
AGF92061,Hominidae,2010
AGF92062,Hominidae,2011
AGF92065,Hominidae,2006
AGF92066,Hominidae,2007
AGF92068,Hominidae,2008
AGE98351,Hominidae,1988
AGE98363,Hominidae,1977
AGE98375,Hominidae,1989
AGE98387,Hominidae,1988
AGE98399,Hominidae,1988
AGE98412,Hominidae,1989
AGE98424,Hominidae,1977
AGE98437,Hominidae,1991
AGE98438,Hominidae,1991
AGE98452,Hominidae,1988
AGE98464,Hominidae,1979
AGE98477,Hominidae,1988
AGE98489,Hominidae,1988
AGE98502,Hominidae,1980
AGE98515,Hominidae,1988
AGE98527,Hominidae,1991
AGE98537,Hominidae,1988
AGE98549,Hominidae,1975
AGE98561,Hominidae,1980
AGE98573,Hominidae,1979
AGE98585,Hominidae,1991
AGE98597,Hominidae,1988
AGE98609,Hominidae,1988
AGE98621,Hominidae,1975
AGE98633,Hominidae,1974
AGE98645,Hominidae,1988
AGE98657,Hominidae,1977
AGE98669,Hominidae,1979
AGE98681,Hominidae,1989
AGE98699,Hominidae,1991
AGE98711,Hominidae,1974
AGE98723,Hominidae,1977
AGE98724,Hominidae,1977
AGE98744,Hominidae,1975
AGE98756,Hominidae,1988
AGE98768,Hominidae,1988
AGE98780,Hominidae,1988
AGE98792,Hominidae,1979
AGE98804,Hominidae,1989
AGE98816,Hominidae,1975
AGE98828,Hominidae,1977
AGE98840,Hominidae,1988
AGE98853,Hominidae,1989
AGE98865,Hominidae,1989
AGE98891,Hominidae,1975
AGE98903,Hominidae,1980
AGE98915,Hominidae,1979
AGE98928,Hominidae,1975
AGE98940,Hominidae,1988
AGE98953,Hominidae,1988
AGE98966,Hominidae,1977
AGE98967,Hominidae,1977
AGE98987,Hominidae,1989
AGE99010,Hominidae,1988
AGE99022,Hominidae,1974
AGE99034,Hominidae,1989
AGE99046,Hominidae,1974
AGE99058,Hominidae,1991
AGE99071,Hominidae,1978
AGE99082,Hominidae,1980
AGE99096,Hominidae,1988
AGE99113,Hominidae,1976
AGE99125,Hominidae,1975
AGE99137,Hominidae,1980
AGE99151,Hominidae,1975
AGE99163,Hominidae,1979
AGE99178,Hominidae,1988
AGE99191,Hominidae,1991
AGE99192,Hominidae,1991
AGE99208,Hominidae,1975
AGE99220,Hominidae,1989
AGE99232,Hominidae,1979
AGE99244,Hominidae,1989
AGE99256,Hominidae,1977
AGE99268,Hominidae,1988
AGE99280,Hominidae,1991
AGE99281,Hominidae,1991
AGE99294,Hominidae,1988
AGE99306,Hominidae,1980
AGE99318,Hominidae,1975
AGE99330,Hominidae,1991
AGE99342,Hominidae,1989
AGE99354,Hominidae,1974
AGE99366,Hominidae,1979
AGE99379,Hominidae,1991
AGE99394,Hominidae,1988
AGE99395,Hominidae,1988
AGE99416,Hominidae,1979
AGE99428,Hominidae,1978
AGE99440,Hominidae,1988
AGE99452,Hominidae,1978
AGE99464,Hominidae,1978
AGE99476,Hominidae,1988
AGE99488,Hominidae,1974
AGE99500,Hominidae,1976
AGE99512,Hominidae,1974
AGE99524,Hominidae,1976
AGE99536,Hominidae,1988
AGE99548,Hominidae,1989
AGE99560,Hominidae,1979
AGE99573,Hominidae,1988
AGE99585,Hominidae,1988
